0.5565	3.80071391
0.5575	3.80157835
0.5585	3.802455874
0.5595	3.803312108
0.5605	3.804175878
0.5615	3.805023456
0.5625	3.805887677
0.5635	3.806740534
0.5645	3.807607043
0.5655	3.808461677
0.5665	3.809308939
0.5675	3.810167857
0.5685	3.811030859
0.5695	3.811872741
0.5705	3.812718815
0.5715	3.813566984
0.5725	3.814412617
0.5735	3.81526452
0.5745	3.816136398
0.5755	3.816974685
0.5765	3.817833452
0.5775	3.818680483
0.5785	3.819543844
0.5795	3.820396592
0.5805	3.821243604
0.5815	3.822105054
0.5825	3.822957904
0.5835	3.823815653
0.5845	3.824679775
0.5855	3.825527481
0.5865	3.826384251
0.5875	3.827248269
0.5885	3.828113106
0.5895	3.828972134
0.5905	3.829846735
0.5915	3.830718064
0.5925	3.83159413
0.5935	3.832477617
0.5945	3.833366423
0.5955	3.834257613
0.5965	3.835145356
0.5975	3.836043926
0.5985	3.83694204
0.5995	3.837866786
0.6005	3.838780454
0.6015	3.839713932
0.6025	3.840637674
0.6035	3.841583189
0.6045	3.842538028
0.6055	3.84350066
0.6065	3.844473837
0.6075	3.845450215
0.6085	3.846437936
0.6095	3.847448103
0.6105	3.848453413
0.6115	3.849465642
0.6125	3.850492778
0.6135	3.851511425
0.6145	3.852557561
0.6155	3.85358703
0.6165	3.854609018
0.6175	3.855648249
0.6185	3.856672441
0.6195	3.857694159
0.6205	3.85870866
0.6215	3.859711185
0.6225	3.86066694
0.6235	3.861601675
0.6245	3.862516318
0.6255	3.863408234
0.6265	3.864265617
0.6275	3.865092926
0.6285	3.865897986
0.6295	3.866694259
0.6305	3.867458256
0.6315	3.86820182
0.6325	3.868933432
0.6335	3.869656019
0.6345	3.870370824
0.6355	3.871084763
0.6365	3.871782352
0.6375	3.872475549
0.6385	3.873166326
0.6395	3.873846175
0.6405	3.874525678
0.6415	3.875214962
0.6425	3.875887174
0.6435	3.876572321
0.6445	3.877256283
0.6455	3.877930895
0.6465	3.878618579
0.6475	3.879288598
0.6485	3.879980529
0.6495	3.880656409
0.6505	3.881331998
0.6515	3.882022945
0.6525	3.882712927
0.6535	3.883404251
0.6545	3.88410354
0.6555	3.884798313
0.6565	3.885493672
0.6575	3.88619658
0.6585	3.886902824
0.6595	3.887604126
0.6605	3.888314155
0.6615	3.889035938
0.6625	3.889760142
0.6635	3.890478077
0.6645	3.891186778
0.6655	3.891910339
0.6665	3.89264472
0.6675	3.893393026
0.6685	3.894136665
0.6695	3.894879824
0.6705	3.895632524
0.6715	3.896397121
0.6725	3.897165069
0.6735	3.897942076
0.6745	3.898728224
0.6755	3.899502623
0.6765	3.900290035
0.6775	3.901087794
0.6785	3.901891282
0.6795	3.902704619
0.6805	3.903521407
0.6815	3.90435619
0.6825	3.905207955
0.6835	3.906036286
0.6845	3.9068993
0.6855	3.907768639
0.6865	3.908633027
0.6875	3.90950796
0.6885	3.910385701
0.6895	3.911280053
0.6905	3.912191601
0.6915	3.913102485
