Adjusted Time,Pack Power
1625.35,10.35
1625.4,12.123
1625.45,13.47
1625.5,14.336
1625.55,15.164
1625.6,16.02
1625.65,17.277
1625.7,19.36
1625.75,20.976
1625.8,21.024
1625.85,20.586
1625.9,21.413
1625.95,21.8
1626,21.75
1626.05,21.75
1626.1,22.62
1626.15,23.002
1626.2,22.949
1626.25,22.896
1626.3,22.843
1626.35,23.22
1626.4,23.65
1626.45,24.567
1626.5,24.567
1626.55,24.567
1626.6,23.22
1626.65,22.36
1626.7,21.168
1626.75,20.398
1626.8,17.917
1626.85,15.365
1626.9,13.733
1626.95,12.069
1627,12.069
1627.05,11.622
1627.1,11.648
1627.15,11.648
1627.2,10.752
1627.25,10.304
1627.3,9.45
1627.35,8.588
1627.4,7.701
1627.45,6.356
1627.5,6.37
1627.55,5.928
1627.6,5.472
1627.65,5.484
1627.7,5.027
1627.75,5.027
1627.8,4.58
1627.85,4.58
1627.9,4.122
1627.95,4.122
1628,4.122
1628.05,3.672
1628.1,3.672
1628.15,3.672
1628.2,3.672
1628.25,3.672
1628.3,4.131
1628.35,4.58
1628.4,4.58
1628.45,4.58
1628.5,4.58
1628.55,4.58
1628.6,4.58
1628.65,4.58
1628.7,4.58
1628.75,4.58
1628.8,5.038
1628.85,5.027
1628.9,5.941
1628.95,6.855
1629,6.84
1629.05,7.28
1629.1,7.28
1629.15,7.264
1629.2,6.384
1629.25,5.027
1629.3,2.295
1629.35,-0.92
1629.4,-0.924
1629.45,-0.463
1629.5,-0.464
1629.55,-0.464
1629.6,-0.464
1629.65,-0.464
1629.7,-0.928
1629.75,-0.928
1629.8,-0.928
1629.85,-0.465
1629.9,-0.465
1629.95,-0.465
1630,-0.465
1630.05,-0.465
1630.1,-0.465
1630.15,-0.465
1630.2,-0.465
1630.25,-0.465
1630.3,-0.465
1630.35,-0.465
1630.4,-0.465
1630.45,-0.465
1630.5,-0.465
1630.55,-0.465
1630.6,-0.465
1630.65,-0.465
1630.7,0
1630.75,0
1630.8,1.852
1630.85,3.68
1630.9,4.14
1630.95,4.14
1631,5.954
1631.05,7.296
1631.1,7.735
1631.15,7.735
1631.2,7.28
1631.25,7.28
1631.3,7.28
1631.35,6.84
1631.4,6.84
1631.45,6.825
1631.5,6.825
1631.55,6.825
1631.6,6.37
1631.65,5.915
1631.7,5.928
1631.75,6.384
1631.8,6.384
1631.85,6.398
1631.9,5.941
1631.95,5.941
1632,5.941
1632.05,5.496
1632.1,5.484
1632.15,5.484
1632.2,5.484
1632.25,5.941
1632.3,5.941
1632.35,5.941
1632.4,5.941
1632.45,5.941
1632.5,6.384
1632.55,6.825
1632.6,6.825
1632.65,7.28
1632.7,7.718
1632.75,8.626
1632.8,8.626
1632.85,8.607
1632.9,8.607
1632.95,8.607
1633,9.06
1633.05,9.06
1633.1,9.492
1633.15,9.944
1633.2,9.922
1633.25,9.922
1633.3,9.922
1633.35,9.922
1633.4,9.944
1633.45,9.944
1633.5,9.944
1633.55,9.944
1633.6,9.944
1633.65,9.922
1633.7,9.471
1633.75,8.569
1633.8,8.588
1633.85,8.136
1633.9,8.588
1633.95,9.06
1634,8.607
1634.05,8.154
1634.1,7.718
1634.15,7.28
1634.2,7.28
1634.25,7.28
1634.3,7.28
1634.35,7.28
1634.4,7.28
1634.45,7.28
1634.5,7.28
1634.55,7.28
1634.6,7.735
1634.65,7.735
1634.7,7.735
1634.75,7.735
1634.8,7.735
1634.85,7.28
1634.9,7.28
1634.95,7.28
1635,7.28
1635.05,7.28
1635.1,7.28
1635.15,7.28
1635.2,7.28
1635.25,7.28
1635.3,7.28
1635.35,7.264
1635.4,5.915
1635.45,4.095
1635.5,1.836
1635.55,-0.463
1635.6,-0.463
1635.65,0
1635.7,-0.464
1635.75,-0.464
1635.8,0
1635.85,0
1635.9,0
1635.95,-0.464
1636,-0.464
1636.05,-0.464
1636.1,-0.464
1636.15,-0.464
1636.2,0
1636.25,0
1636.3,0
1636.35,0
1636.4,0
1636.45,0
1636.5,0
1636.55,0
1636.6,0
1636.65,0
1636.7,0
1636.75,0
1636.8,0
1636.85,0
1636.9,0
1636.95,0
1637,0
1637.05,0
1637.1,0
1637.15,0
1637.2,0
1637.25,0
1637.3,0
1637.35,0
1637.4,1.852
1637.45,3.688
1637.5,3.68
1637.55,3.22
1637.6,5.496
1637.65,7.752
1637.7,7.752
1637.75,7.752
1637.8,7.752
1637.85,7.752
1637.9,7.28
1637.95,7.264
1638,7.264
1638.05,7.264
1638.1,7.264
1638.15,7.718
1638.2,8.154
1638.25,8.607
1638.3,9.513
1638.35,10.396
1638.4,10.396
1638.45,10.396
1638.5,10.373
1638.55,10.373
1638.6,10.373
1638.65,10.824
1638.7,10.824
1638.75,10.824
1638.8,10.824
1638.85,10.373
1638.9,10.8
1638.95,11.225
1639,11.674
1639.05,12.123
1639.1,12.123
1639.15,12.123
1639.2,12.123
1639.25,12.123
1639.3,11.674
1639.35,11.648
1639.4,12.096
1639.45,12.516
1639.5,12.516
1639.55,12.516
1639.6,12.544
1639.65,12.992
1639.7,12.992
1639.75,12.992
1639.8,12.544
1639.85,12.096
1639.9,7.216
1639.95,1.816
1640,0.918
1640.05,-0.464
1640.1,0
1640.15,0
1640.2,0
1640.25,0
1640.3,0
1640.35,0
1640.4,0
1640.45,0
1640.5,0
1640.55,0
1640.6,0
1640.65,0
1640.7,0
1640.75,0
1640.8,0
1640.85,0
1640.9,0
1640.95,0
1641,0
1641.05,0
1641.1,0
1641.15,0
1641.2,0
1641.25,0
1641.3,0.928
1641.35,1.856
1641.4,1.848
1641.45,2.3
1641.5,2.76
1641.55,2.76
1641.6,3.672
1641.65,4.131
1641.7,5.496
1641.75,6.412
1641.8,6.398
1641.85,6.84
1641.9,8.19
1641.95,9.555
1642,11.778
1642.05,14.432
1642.1,14.336
1642.15,14.685
1642.2,17.238
1642.25,19.36
1642.3,20.148
1642.35,20.539
1642.4,20.976
1642.45,21.413
1642.5,21.8
1642.55,22.236
1642.6,22.568
1642.65,22.949
1642.7,23.76
1642.75,24.51
1642.8,25.74
1642.85,26.536
1642.9,26.474
1642.95,26.474
1643,26.901
1643.05,26.901
1643.1,27.264
1643.15,27.625
1643.2,27.625
1643.25,27.56
1643.3,23.968
1643.35,20.304
1643.4,20.351
1643.45,20.832
1643.5,20.832
1643.55,20.784
1643.6,20.784
1643.65,21.217
1643.7,21.217
1643.75,21.217
1643.8,20.784
1643.85,20.832
1643.9,20.832
1643.95,21.315
1644,21.315
1644.05,21.8
1644.1,21.315
1644.15,21.315
1644.2,21.266
1644.25,21.266
1644.3,20.832
1644.35,20.351
1644.4,19.964
1644.45,19.14
1644.5,20.01
1644.55,20.445
1644.6,20.445
1644.65,20.01
1644.7,19.575
1644.75,19.096
1644.8,19.096
1644.85,19.052
1644.9,16.53
1644.95,13.547
1645,9.345
1645.05,4.994
1645.1,1.82
1645.15,-1.368
1645.2,-0.918
1645.25,0
1645.3,-0.926
1645.35,-1.852
1645.4,-1.389
1645.45,-1.389
1645.5,-0.926
1645.55,-0.926
1645.6,-0.926
1645.65,-0.463
1645.7,-0.464
1645.75,-0.928
1645.8,-0.926
1645.85,-1.389
1645.9,-1.389
1645.95,-1.389
1646,-0.926
1646.05,-0.926
1646.1,-0.926
1646.15,-0.926
1646.2,-0.926
1646.25,-0.464
1646.3,-0.928
1646.35,-1.392
1646.4,-0.928
1646.45,-0.928
1646.5,-0.928
1646.55,-0.928
1646.6,-0.463
1646.65,-0.463
1646.7,-0.928
1646.75,-0.928
1646.8,-0.928
1646.85,-0.928
1646.9,-0.928
1646.95,-0.928
1647,-0.928
1647.05,-0.464
1647.1,-0.928
1647.15,-0.928
1647.2,-0.928
1647.25,-0.464
1647.3,-0.464
1647.35,-0.464
1647.4,-0.464
1647.45,-0.464
1647.5,-0.464
1647.55,-0.464
1647.6,-0.464
1647.65,-0.464
1647.7,-0.463
1647.75,-0.463
1647.8,-0.463
1647.85,-0.464
1647.9,-0.464
1647.95,-0.464
1648,-0.464
1648.05,-0.464
1648.1,-0.464
1648.15,-0.464
1648.2,0.924
1648.25,2.766
1648.3,2.76
1648.35,3.22
1648.4,4.131
1648.45,5.027
1648.5,5.472
1648.55,5.928
1648.6,5.928
1648.65,5.915
1648.7,6.37
1648.75,6.384
1648.8,6.84
1648.85,6.84
1648.9,6.84
1648.95,6.84
1649,6.84
1649.05,6.84
1649.1,6.84
1649.15,6.84
1649.2,6.825
1649.25,6.37
1649.3,6.37
1649.35,5.915
1649.4,5.915
1649.45,5.928
1649.5,5.928
1649.55,6.384
1649.6,6.825
1649.65,7.28
1649.7,7.28
1649.75,7.735
1649.8,8.172
1649.85,8.588
1649.9,8.154
1649.95,8.154
1650,7.701
1650.05,7.684
1650.1,7.684
1650.15,7.684
1650.2,8.154
1650.25,8.607
1650.3,9.492
1650.35,9.9
1650.4,9.9
1650.45,10.35
1650.5,10.35
1650.55,10.35
1650.6,9.9
1650.65,9.9
1650.7,9.9
1650.75,9.9
1650.8,9.9
1650.85,9.9
1650.9,9.9
1650.95,9.9
1651,10.35
1651.05,10.35
1651.1,9.9
1651.15,9.45
1651.2,9.471
1651.25,9.922
1651.3,9.922
1651.35,9.922
1651.4,9.471
1651.45,9.02
1651.5,9.02
1651.55,9.02
1651.6,8.588
1651.65,8.588
1651.7,8.588
1651.75,8.607
1651.8,7.248
1651.85,6.356
1651.9,2.73
1651.95,-0.456
1652,2.3
1652.05,4.63
1652.1,6.87
1652.15,8.626
1652.2,9.513
1652.25,10.396
1652.3,10.35
1652.35,10.776
1652.4,11.648
1652.45,12.069
1652.5,12.069
1652.55,12.488
1652.6,12.488
1652.65,12.488
1652.7,12.488
1652.75,12.042
1652.8,12.042
1652.85,12.042
1652.9,12.488
1652.95,12.488
1653,12.488
1653.05,12.488
1653.1,12.488
1653.15,12.905
1653.2,12.46
1653.25,12.042
1653.3,10.704
1653.35,9.387
1653.4,5.863
1653.45,2.275
1653.5,0.916
1653.55,-0.46
1653.6,-0.461
1653.65,-0.462
1653.7,-0.924
1653.75,-0.926
1653.8,-0.926
1653.85,-0.463
1653.9,-0.463
1653.95,-0.463
1654,-0.463
1654.05,-0.463
1654.1,-0.463
1654.15,-0.463
1654.2,-0.463
1654.25,-0.463
1654.3,-0.463
1654.35,-0.463
1654.4,-0.463
1654.45,-0.463
1654.5,-0.463
1654.55,-0.463
1654.6,-0.463
1654.65,-0.463
1654.7,-0.463
1654.75,-0.463
1654.8,-0.463
1654.85,-0.463
1654.9,-0.463
1654.95,-0.464
1655,-0.464
1655.05,-0.463
1655.1,-0.463
1655.15,-0.463
1655.2,-0.463
1655.25,0
1655.3,0
1655.35,0
1655.4,0
1655.45,0
1655.5,1.848
1655.55,3.22
1655.6,3.68
1655.65,3.672
1655.7,3.672
1655.75,3.672
1655.8,3.213
1655.85,3.213
1655.9,3.213
1655.95,3.22
1656,3.672
1656.05,3.672
1656.1,4.58
1656.15,5.484
1656.2,6.384
1656.25,6.81
1656.3,8.607
1656.35,10.373
1656.4,9.922
1656.45,9.45
1656.5,9.922
1656.55,10.373
1656.6,10.8
1656.65,11.25
1656.7,11.225
1656.75,11.225
1656.8,10.776
1656.85,10.35
1656.9,10.8
1656.95,11.25
1657,11.225
1657.05,11.225
1657.1,11.225
1657.15,11.674
1657.2,11.674
1657.25,11.674
1657.3,11.648
1657.35,11.2
1657.4,11.2
1657.45,11.2
1657.5,10.304
1657.55,9.856
1657.6,8.55
1657.65,6.765
1657.7,6.78
1657.75,6.356
1657.8,5.46
1657.85,4.56
1657.9,3.206
1657.95,1.38
1658,0.461
1658.05,-0.926
1658.1,-0.463
1658.15,-0.463
1658.2,-0.463
1658.25,-0.463
1658.3,-0.463
1658.35,0
1658.4,-0.463
1658.45,-0.463
1658.5,-0.463
1658.55,0
1658.6,0
1658.65,0
1658.7,0
1658.75,0
1658.8,0
1658.85,0
1658.9,0
1658.95,0
1659,0
1659.05,0
1659.1,0
1659.15,0
1659.2,0
1659.25,0
1659.3,0
1659.35,0
1659.4,0
1659.45,0
1659.5,1.389
1659.55,3.241
1659.6,3.688
1659.65,4.14
1659.7,5.049
1659.75,5.954
1659.8,5.941
1659.85,6.384
1659.9,6.384
1659.95,6.384
1660,6.384
1660.05,5.928
1660.1,6.384
1660.15,6.384
1660.2,5.928
1660.25,5.472
1660.3,5.027
1660.35,4.57
1660.4,4.122
1660.45,4.131
1660.5,2.76
1660.55,1.84
1660.6,1.844
1660.65,1.844
1660.7,2.305
1660.75,2.305
1660.8,2.305
1660.85,2.305
1660.9,2.305
1660.95,2.76
1661,2.76
1661.05,2.76
1661.1,2.76
1661.15,2.76
1661.2,3.213
1661.25,3.672
1661.3,5.038
1661.35,5.928
1661.4,6.384
1661.45,6.84
1661.5,7.28
1661.55,7.264
1661.6,7.718
1661.65,8.172
1661.7,8.607
1661.75,9.04
1661.8,8.588
1661.85,8.588
1661.9,8.154
1661.95,8.154
1662,8.154
1662.05,7.701
1662.1,7.701
1662.15,7.701
1662.2,7.718
1662.25,7.264
1662.3,6.37
1662.35,5.46
1662.4,5.016
1662.45,5.016
1662.5,5.016
1662.55,5.484
1662.6,5.027
1662.65,5.027
1662.7,5.016
1662.75,5.472
1662.8,5.472
1662.85,5.928
1662.9,5.928
1662.95,5.928
1663,5.928
1663.05,6.384
1663.1,6.37
1663.15,6.825
1663.2,7.718
1663.25,8.154
1663.3,8.588
1663.35,9.04
1663.4,9.922
1663.45,10.824
1663.5,11.25
1663.55,11.7
1663.6,12.123
1663.65,12.544
1663.7,12.934
1663.75,12.905
1663.8,12.934
1663.85,12.934
1663.9,13.38
1663.95,13.38
1664,13.857
1664.05,13.857
1664.1,12.934
1664.15,11.596
1664.2,10.304
1664.25,9
1664.3,9
1664.35,8.55
1664.4,8.118
1664.45,7.667
1664.5,6.342
1664.55,5.448
1664.6,6.37
1664.65,6.825
1664.7,6.825
1664.75,7.28
1664.8,7.264
1664.85,7.264
1664.9,6.37
1664.95,5.928
1665,5.484
1665.05,5.027
1665.1,5.027
1665.15,5.027
1665.2,5.027
1665.25,5.016
1665.3,6.384
1665.35,7.735
1665.4,7.718
1665.45,7.684
1665.5,8.569
1665.55,9.02
1665.6,10.35
1665.65,11.7
1665.7,11.7
1665.75,12.15
1665.8,11.674
1665.85,11.648
1665.9,11.2
1665.95,11.175
1666,12.069
1666.05,12.488
1666.1,12.488
1666.15,12.488
1666.2,12.488
1666.25,12.46
1666.3,13.795
1666.35,14.685
1666.4,14.718
1666.45,14.304
1666.5,14.272
1666.55,14.652
1666.6,14.208
1666.65,14.208
1666.7,14.208
1666.75,14.176
1666.8,14.176
1666.85,14.619
1666.9,15.028
1666.95,15.912
1667,16.354
1667.05,17.238
1667.1,16.758
1667.15,16.758
1667.2,16.72
1667.25,17.16
1667.3,17.16
1667.35,17.16
1667.4,17.121
1667.45,17.121
1667.5,17.56
1667.55,17.958
1667.6,17.958
1667.65,17.958
1667.7,17.16
1667.75,15.912
1667.8,12.432
1667.85,8.94
1667.9,5.863
1667.95,2.73
1668,0.918
1668.05,-0.924
1668.1,-0.463
1668.15,-0.463
1668.2,-0.463
1668.25,-0.924
1668.3,-0.924
1668.35,-0.463
1668.4,-0.926
1668.45,-0.926
1668.5,-0.463
1668.55,-0.463
1668.6,-0.463
1668.65,-0.463
1668.7,-0.463
1668.75,-0.463
1668.8,0.462
1668.85,1.383
1668.9,1.38
1668.95,1.38
1669,1.38
1669.05,1.84
1669.1,1.84
1669.15,1.84
1669.2,1.84
1669.25,1.84
1669.3,1.84
1669.35,1.84
1669.4,1.84
1669.45,2.3
1669.5,3.206
1669.55,4.104
1669.6,4.57
1669.65,4.57
1669.7,4.57
1669.75,4.113
1669.8,4.113
1669.85,4.113
1669.9,4.57
1669.95,4.56
1670,5.016
1670.05,5.46
1670.1,5.915
1670.15,6.37
1670.2,6.81
1670.25,7.248
1670.3,7.248
1670.35,7.248
1670.4,7.701
1670.45,7.701
1670.5,8.154
1670.55,8.154
1670.6,8.136
1670.65,8.118
1670.7,9.02
1670.75,9.471
1670.8,9.45
1670.85,9.878
1670.9,11.225
1670.95,12.544
1671,12.516
1671.05,12.042
1671.1,12.488
1671.15,12.488
1671.2,12.905
1671.25,13.795
1671.3,13.795
1671.35,13.764
1671.4,15.096
1671.45,15.984
1671.5,16.317
1671.55,16.243
1671.6,16.72
1671.65,17.16
1671.7,16.758
1671.75,16.758
1671.8,16.317
1671.85,15.876
1671.9,15.912
1671.95,15.948
1672,15.505
1672.05,15.505
1672.1,15.505
1672.15,15.505
1672.2,15.062
1672.25,15.062
1672.3,15.028
1672.35,15.028
1672.4,14.586
1672.45,13.733
1672.5,13.733
1672.55,13.29
1672.6,13.29
1672.65,12.847
1672.7,12.847
1672.75,12.847
1672.8,13.733
1672.85,14.619
1672.9,14.619
1672.95,14.619
1673,14.176
1673.05,14.176
1673.1,14.176
1673.15,14.176
1673.2,14.144
1673.25,14.586
1673.3,14.553
1673.35,14.994
1673.4,14.553
1673.45,14.112
1673.5,14.586
1673.55,14.586
1673.6,14.586
1673.65,14.553
1673.7,14.586
1673.75,14.619
1673.8,14.619
1673.85,14.619
1673.9,12.905
1673.95,11.15
1674,10.728
1674.05,10.304
1674.1,9.856
1674.15,9.856
1674.2,9.878
1674.25,9.878
1674.3,9.878
1674.35,9.878
1674.4,9.408
1674.45,9.408
1674.5,9.408
1674.55,8.96
1674.6,8.98
1674.65,8.531
1674.7,8.1
1674.75,7.667
1674.8,7.216
1674.85,6.78
1674.9,5.876
1674.95,5.889
1675,5.889
1675.05,5.889
1675.1,5.448
1675.15,4.56
1675.2,4.56
1675.25,4.104
1675.3,3.648
1675.35,3.192
1675.4,3.192
1675.45,3.192
1675.5,2.285
1675.55,1.377
1675.6,-0.461
1675.65,-1.848
1675.7,-1.386
1675.75,-1.386
1675.8,-0.926
1675.85,-0.926
1675.9,-0.463
1675.95,-0.463
1676,-0.926
1676.05,-0.926
1676.1,-0.926
1676.15,-0.926
1676.2,0.463
1676.25,1.848
1676.3,1.844
1676.35,1.836
1676.4,2.295
1676.45,2.754
1676.5,3.664
1676.55,4.57
1676.6,5.928
1676.65,6.84
1676.7,6.825
1676.75,6.356
1676.8,6.795
1676.85,7.216
1676.9,8.55
1676.95,9.878
1677,10.327
1677.05,10.327
1677.1,10.776
1677.15,11.2
1677.2,10.752
1677.25,10.752
1677.3,8.55
1677.35,6.328
1677.4,4.086
1677.45,2.285
1677.5,2.29
1677.55,2.754
1677.6,3.206
1677.65,3.664
1677.7,3.664
1677.75,3.664
1677.8,3.656
1677.85,3.656
1677.9,3.199
1677.95,3.206
1678,3.206
1678.05,2.748
1678.1,2.748
1678.15,2.748
1678.2,2.748
1678.25,3.199
1678.3,3.656
1678.35,4.56
1678.4,4.56
1678.45,5.016
1678.5,5.016
1678.55,5.016
1678.6,4.104
1678.65,3.648
1678.7,4.113
1678.75,4.57
1678.8,4.57
1678.85,5.016
1678.9,5.472
1678.95,5.915
1679,5.915
1679.05,5.915
1679.1,5.915
1679.15,5.915
1679.2,5.902
1679.25,5.448
1679.3,5.448
1679.35,5.46
1679.4,5.448
1679.45,5.448
1679.5,5.902
1679.55,6.81
1679.6,6.81
1679.65,6.795
1679.7,7.248
1679.75,7.248
1679.8,7.248
1679.85,7.232
1679.9,7.684
1679.95,7.684
1680,8.136
1680.05,8.136
1680.1,8.118
1680.15,8.118
1680.2,8.569
1680.25,8.569
1680.3,8.588
1680.35,8.136
1680.4,8.136
1680.45,8.118
1680.5,7.667
1680.55,7.216
1680.6,7.216
1680.65,7.216
1680.7,7.216
1680.75,7.667
1680.8,7.684
1680.85,8.136
1680.9,8.136
1680.95,8.136
1681,8.136
1681.05,8.136
1681.1,7.701
1681.15,6.81
1681.2,2.748
1681.25,-0.924
1681.3,-0.926
1681.35,-0.926
1681.4,-0.926
1681.45,-0.924
1681.5,-0.924
1681.55,-0.926
1681.6,0.926
1681.65,2.772
1681.7,3.206
1681.75,4.086
1681.8,6.356
1681.85,8.607
1681.9,8.154
1681.95,7.264
1682,2.736
1682.05,-0.918
1682.1,-0.922
1682.15,-0.928
1682.2,-0.926
1682.25,-0.926
1682.3,-0.926
1682.35,-0.924
1682.4,-0.926
1682.45,-0.463
1682.5,-0.926
1682.55,-0.926
1682.6,-0.926
1682.65,-0.926
1682.7,-0.926
1682.75,-0.926
1682.8,-0.926
1682.85,-0.463
1682.9,-0.463
1682.95,-0.463
1683,-0.463
1683.05,-0.926
1683.1,-0.463
1683.15,-0.463
1683.2,-0.463
1683.25,-0.463
1683.3,-0.463
1683.35,-0.463
1683.4,-0.463
1683.45,-0.463
1683.5,-0.463
1683.55,-0.463
1683.6,-0.463
1683.65,-0.463
1683.7,-0.463
1683.75,-0.463
1683.8,-0.463
1683.85,-0.463
1683.9,-0.463
1683.95,-0.463
1684,0
1684.05,0
1684.1,0
1684.15,-0.463
1684.2,-0.463
1684.25,-0.463
1684.3,-0.463
1684.35,-0.463
1684.4,-0.463
1684.45,-0.463
1684.5,-0.463
1684.55,0
1684.6,0.463
1684.65,0.926
1684.7,2.754
1684.75,4.104
1684.8,4.57
1684.85,4.57
1684.9,5.027
1684.95,5.027
1685,5.027
1685.05,5.016
1685.1,5.472
1685.15,5.472
1685.2,6.37
1685.25,6.81
1685.3,7.701
1685.35,9.04
1685.4,11.726
1685.45,13.919
1685.5,13.857
1685.55,14.208
1685.6,16.796
1685.65,18.92
1685.7,18.438
1685.75,18.438
1685.8,18.834
1685.85,19.228
1685.9,19.228
1685.95,19.665
1686,19.665
1686.05,20.102
1686.1,18.396
1686.15,17.082
1686.2,17.082
1686.25,17.121
1686.3,17.082
1686.35,17.082
1686.4,17.121
1686.45,17.121
1686.5,15.804
1686.55,14.926
1686.6,13.671
1686.65,12.876
1686.7,12.876
1686.75,13.32
1686.8,12.876
1686.85,12.46
1686.9,12.432
1686.95,12.876
1687,13.32
1687.05,13.764
1687.1,13.32
1687.15,13.32
1687.2,13.32
1687.25,13.764
1687.3,13.764
1687.35,14.208
1687.4,13.795
1687.45,12.934
1687.5,7.65
1687.55,3.178
1687.6,4.56
1687.65,5.484
1687.7,6.825
1687.75,8.172
1687.8,8.588
1687.85,9
1687.9,9.429
1687.95,10.304
1688,11.622
1688.05,12.46
1688.1,13.32
1688.15,13.733
1688.2,13.29
1688.25,12.847
1688.3,13.29
1688.35,13.733
1688.4,13.733
1688.45,14.176
1688.5,14.619
1688.55,15.505
1688.6,15.505
1688.65,15.505
1688.7,15.028
1688.75,14.553
1688.8,14.96
1688.85,15.4
1688.9,15.768
1688.95,15.732
1689,16.606
1689.05,17.043
1689.1,17.082
1689.15,17.121
1689.2,17.082
1689.25,17.082
1689.3,17.082
1689.35,17.043
1689.4,17.48
1689.45,17.48
1689.5,17.958
1689.55,18.396
1689.6,17.958
1689.65,16.644
1689.7,7.599
1689.75,-1.368
1689.8,-0.918
1689.85,-0.462
1689.9,-0.924
1689.95,-1.383
1690,-1.383
1690.05,-1.383
1690.1,-1.383
1690.15,-0.924
1690.2,-0.924
1690.25,-0.924
1690.3,-0.924
1690.35,-0.924
1690.4,-0.924
1690.45,-0.924
1690.5,-0.924
1690.55,-0.924
1690.6,-0.462
1690.65,-0.462
1690.7,-0.924
1690.75,-0.924
1690.8,-0.924
1690.85,-0.924
1690.9,-0.924
1690.95,-0.924
1691,-0.924
1691.05,-0.924
1691.1,-0.924
1691.15,-0.924
1691.2,-0.462
1691.25,-0.463
1691.3,-0.926
1691.35,-0.924
1691.4,-0.924
1691.45,-0.462
1691.5,-0.924
1691.55,-0.924
1691.6,-0.924
1691.65,-0.924
1691.7,-0.924
1691.75,-0.924
1691.8,-0.924
1691.85,-0.926
1691.9,-0.926
1691.95,-0.926
1692,-0.926
1692.05,-0.926
1692.1,-0.926
1692.15,-0.924
1692.2,-0.462
1692.25,-0.463
1692.3,-0.463
1692.35,-0.463
1692.4,-0.463
1692.45,-0.463
1692.5,-0.463
1692.55,-0.463
1692.6,-0.463
1692.65,-0.463
1692.7,-0.463
1692.75,-0.463
1692.8,-0.463
1692.85,-0.463
1692.9,-0.463
1692.95,-0.462
1693,-0.462
1693.05,0
1693.1,0
1693.15,0
1693.2,0
1693.25,0
1693.3,0
1693.35,0
1693.4,0
1693.45,0
1693.5,0
1693.55,0
1693.6,0
1693.65,0
1693.7,0.462
1693.75,1.386
1693.8,1.383
1693.85,1.84
1693.9,5.484
1693.95,8.645
1694,8.607
1694.05,9.02
1694.1,9.9
1694.15,10.327
1694.2,10.776
1694.25,11.225
1694.3,11.648
1694.35,11.648
1694.4,11.2
1694.45,10.752
1694.5,10.752
1694.55,10.752
1694.6,9.429
1694.65,8.55
1694.7,8.55
1694.75,8.569
1694.8,8.569
1694.85,8.118
1694.9,8.118
1694.95,8.569
1695,9.02
1695.05,9.471
1695.1,9.45
1695.15,9.9
1695.2,9.9
1695.25,9.9
1695.3,11.648
1695.35,12.934
1695.4,13.38
1695.45,13.826
1695.5,12.905
1695.55,12.015
1695.6,8.94
1695.65,5.837
1695.7,4.077
1695.75,2.742
1695.8,0.92
1695.85,-0.462
1695.9,-0.462
1695.95,-0.461
1696,-0.462
1696.05,-0.462
1696.1,-0.462
1696.15,-0.462
1696.2,-0.462
1696.25,-0.462
1696.3,-0.462
1696.35,-0.462
1696.4,-0.462
1696.45,-0.462
1696.5,-0.462
1696.55,-0.462
1696.6,-0.462
1696.65,-0.462
1696.7,-0.462
1696.75,0
1696.8,0
1696.85,0
1696.9,0
1696.95,0
1697,0
1697.05,0
1697.1,0
1697.15,0
1697.2,0
1697.25,0
1697.3,0
1697.35,0
1697.4,0
1697.45,0
1697.5,0
1697.55,0
1697.6,0
1697.65,0
1697.7,0
1697.75,0
1697.8,0
1697.85,0
1697.9,1.84
1697.95,3.206
1698,4.58
1698.05,5.941
1698.1,6.37
1698.15,6.795
1698.2,8.136
1698.25,9.471
1698.3,9.471
1698.35,9.471
1698.4,10.35
1698.45,10.776
1698.5,11.2
1698.55,11.2
1698.6,11.622
1698.65,12.069
1698.7,11.596
1698.75,11.596
1698.8,10.728
1698.85,9.408
1698.9,8.531
1698.95,7.2
1699,7.216
1699.05,7.684
1699.1,7.232
1699.15,7.232
1699.2,7.232
1699.25,7.232
1699.3,7.684
1699.35,8.136
1699.4,7.667
1699.45,7.216
1699.5,3.185
1699.55,-0.459
1699.6,0
1699.65,0
1699.7,0.922
1699.75,1.38
1699.8,2.295
1699.85,2.748
1699.9,3.664
1699.95,4.113
1700,4.113
1700.05,4.57
1700.1,4.56
1700.15,4.56
1700.2,5.016
1700.25,5.016
1700.3,5.915
1700.35,6.356
1700.4,5.902
1700.45,5.902
1700.5,6.81
1700.55,7.718
1700.6,8.136
1700.65,8.1
1700.7,10.327
1700.75,12.544
1700.8,13.826
1700.85,15.062
1700.9,15.062
1700.95,15.984
1701,17.64
1701.05,19.316
1701.1,18.834
1701.15,18.396
1701.2,18.791
1701.25,19.184
1701.3,19.62
1701.35,19.62
1701.4,20.445
1701.45,21.315
1701.5,22.083
1701.55,22.896
1701.6,22.843
1701.65,22.79
1701.7,23.65
1701.75,24.453
1701.8,24.453
1701.85,24.453
1701.9,24.824
1701.95,24.766
1702,24.766
1702.05,24.766
1702.1,25.134
1702.15,25.56
1702.2,25.925
1702.25,26.35
1702.3,26.288
1702.35,26.226
1702.4,26.226
1702.45,26.586
1702.5,26.288
1702.55,25.5
1702.6,22.308
1702.65,19.53
1702.7,19.096
1702.75,18.662
1702.8,18.705
1702.85,18.705
1702.9,18.312
1702.95,17.48
1703,15.4
1703.05,12.847
1703.1,7.616
1703.15,2.718
1703.2,0.457
1703.25,-1.383
1703.3,-0.92
1703.35,-0.918
1703.4,-0.46
1703.45,0
1703.5,1.828
